"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mouse.line","genus","protein.name","submitted.name","pathway","protein.function","keywords"
"UniRef90_W4U4Z2",4.39688793987875,3.21077362576417,1.52915017422744,2.09971112051589,0.0357542607519011,NA,"Nude","g__Cutibacterium",NA,"Lead, cadmium, zinc and mercury transporting ATPase",NA,NA,"Reference proteome"
"UniRef90_W4U4Z3",1.25221912485822,1.51393774920816,1.20811770345722,1.25313762465014,0.210155625382112,NA,"Nude","g__Cutibacterium",NA,"ATPase",NA,NA,"ATP-binding;Nucleotide-binding;Reference proteome"
"UniRef90_W4U4Z4",9.07549294708455,4.21623990082818,1.73793771892195,2.42600172314778,NA,NA,"Nude","g__Cutibacterium","Cytochrome aa3 subunit 3",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U4Z6",2.75221912485822,-1.68797318084937,1.30857363470791,-1.28993366217878,0.197073691874682,NA,"Nude","g__Cutibacterium",NA,"Molybdenum transport system permease protein ModB",NA,NA,"Reference proteome"
"UniRef90_W4U501",4.55537918313156,3.26943996559526,1.53764428879518,2.12626547597496,0.0334811609669368,NA,"Nude","g__Cutibacterium",NA,"Respiratory nitrate reductase beta chain",NA,NA,"Reference proteome"
"UniRef90_W4U504",1.25221912485822,1.51393774920816,1.20811770345722,1.25313762465014,0.210155625382112,NA,"Nude","g__Cutibacterium",NA,"Organic hydroperoxide resistance transcriptional regulator",NA,NA,"Reference proteome"
"UniRef90_W4U505",1.6033649211777,-0.521095498549342,1.04763601797023,-0.497401282135139,0.618906101621434,NA,"Nude","g__Cutibacterium",NA,"Respiratory nitrate reductase alpha chain",NA,NA,"Reference proteome"
"UniRef90_W4U507",15.1017393078038,3.75446975874653,1.73639676439757,2.16221881756911,NA,NA,"Nude","g__Cutibacterium",NA,"Uncharacterized protein",NA,NA,"Reference proteome"
"UniRef90_W4U512",1.25221912485822,1.51393774920816,1.20811770345722,1.25313762465014,0.210155625382112,NA,"Nude","g__Cutibacterium","Transposase",NA,NA,NA,"Reference proteome"
"UniRef90_W4U513",1.52074238086724,-0.294493715829518,1.04331812739236,-0.282266461300321,0.777739200375751,NA,"Nude","g__Cutibacterium",NA,"N-acetylglucosamine-1-phosphate uridyltransferase",NA,NA,"Reference proteome;Transferase"
"UniRef90_W4U515",1.43811984055677,0.00535237174116818,1.04788401156434,0.00510779025359673,0.995924590737756,NA,"Nude","g__Cutibacterium",NA,"Anaerobic dimethyl sulfoxide reductase chain A",NA,NA,"Metal-binding;Reference proteome"
"UniRef90_W4U516",2.87721912485822,-1.78884854775163,1.32290925238981,-1.35220805548084,0.176308767463962,NA,"Nude","g__Cutibacterium","cytochrome-c oxidase",NA,NA,"Subunits I and II form the functional core of the enzyme complex. Electrons originating in cytochrome c are transferred via heme a and Cu(A) to the binuclear center formed by heme a3 and Cu(B)","Copper;Electron transport;Membrane;Metal-binding;Reference proteome;Translocase;Transmembrane;Transmembrane helix;Transport"
"UniRef90_W4U519",3.9653305843609,-0.105407958165386,1.36095253814375,-0.0774516048216899,0.938264289324955,NA,"Nude","g__Cutibacterium","thiazole synthase",NA,"Cofactor biosynthesis; thiamine diphosphate biosynthesis","Catalyzes the rearrangement of 1-deoxy-D-xylulose 5-phosphate (DXP) to produce the thiazole phosphate moiety of thiamine. Sulfur is provided by the thiocarboxylate moiety of the carrier protein ThiS. In vitro, sulfur can be provided by H(2)S","Reference proteome;Thiamine biosynthesis"
"UniRef90_W4U525",2.62721912485822,-1.57901803433742,1.29333886882885,-1.22088500732006,0.222129561827529,NA,"Nude","g__Cutibacterium",NA,"Neopullulanase",NA,NA,"Reference proteome"
"UniRef90_W4U529",1.52074238086724,-0.294493715829518,1.04331812739236,-0.282266461300321,0.777739200375751,NA,"Nude","g__Cutibacterium",NA,"Membrane protein",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U531",2.62721912485822,-1.57901803433742,1.29333886882885,-1.22088500732006,0.222129561827529,NA,"Nude","g__Cutibacterium",NA,"Hypothetical radical SAM family enzyme",NA,NA,"Reference proteome"
"UniRef90_W4U532",3.47198534722565,2.88833716165386,1.4578121324328,1.98128215384914,0.0475596405782657,NA,"Nude","g__Cutibacterium","Cell division protein FtsZ",NA,NA,NA,"Reference proteome"
"UniRef90_W4U533",1.76861000179864,-0.856193185604238,1.06682690932712,-0.802560544844395,0.422228780789273,NA,"Nude","g__Cutibacterium","peptide-methionine (S)-S-oxide reductase",NA,NA,NA,"Oxidoreductase;Reference proteome"
"UniRef90_W4U536",1.25221912485822,1.51393774920816,1.20811770345722,1.25313762465014,0.210155625382112,NA,"Nude","g__Cutibacterium",NA,"Uncharacterized protein",NA,NA,"Reference proteome"
"UniRef90_W4U539",1.479431110712,-0.15646795548107,1.04399892862186,-0.14987367437974,0.880864281895844,NA,"Nude","g__Cutibacterium",NA,"Hydrolase",NA,NA,"Hydrolase;Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U547",4.08118743499693,1.71629885068601,1.33066377279443,1.28980655051707,0.197117833010315,NA,"Nude","g__Cutibacterium","Isoprenyl transferase",NA,NA,"Catalyzes the condensation of isopentenyl diphosphate (IPP) with allylic pyrophosphates generating different type of terpenoids","Magnesium;Metal-binding;Reference proteome;Transferase"
"UniRef90_W4U548",2.28500087873905,-1.49711332479118,1.1468714426384,-1.30538896438736,0.191760434218883,NA,"Nude","g__Cutibacterium","Transposase",NA,NA,NA,"Reference proteome"
"UniRef90_W4U549",2.62721912485822,-1.57901803433742,1.29333886882885,-1.22088500732006,0.222129561827529,NA,"Nude","g__Cutibacterium",NA,"Ribosomal protein S12p Asp88 methylthiotransferase",NA,NA,"Reference proteome;Ribonucleoprotein;Ribosomal protein;Transferase"
"UniRef90_W4U564",3.68612653621752,2.98135175347831,1.47542898466579,2.02066774101882,0.0433141713565322,NA,"Nude","g__Cutibacterium",NA,"Carbamoyl-phosphate synthase",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U567",1.56205365102247,-0.414689834616616,1.04475438895451,-0.396925668847008,0.69142227479397,NA,"Nude","g__Cutibacterium",NA,"Aspartyl aminopeptidase",NA,NA,"Aminopeptidase;Hydrolase;Metal-binding;Metalloprotease;Protease;Reference proteome;Zinc"
"UniRef90_W4U568",4.20767812436594,3.16098526628373,1.51469899941661,2.08687354220289,0.0368995670986948,NA,"Nude","g__Cutibacterium","Aldo_ket_red domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U576",1.52074238086724,-0.294493715829518,1.04331812739236,-0.282266461300321,0.777739200375751,NA,"Nude","g__Cutibacterium",NA,"Pyruvate dehydrogenase E1 component",NA,NA,"Pyruvate;Reference proteome"
"UniRef90_W4U580",4.78713325780765,-2.81654000593009,1.27216503054191,-2.21397376779829,0.0268305835133123,NA,"Nude","g__Cutibacterium",NA,"Cytosine/purine/uracil/thiamine/allantoin permease family protein",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U583",1.41746420547915,0.0978138782314368,1.05155453940471,0.0930183595487211,0.925888975647567,NA,"Nude","g__Cutibacterium","Transcriptional antiterminator",NA,NA,NA,"Reference proteome;Transcription;Transcription regulation"
"UniRef90_W4U592",4.28713325780765,-2.62077046459798,1.2444355656874,-2.10599129184349,0.0352051087829047,NA,"Nude","g__Cutibacterium","Helix-turn-helix domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U5A0",11.8597772062527,4.58924949320468,1.8100092465759,2.53548400478419,NA,NA,"Nude","g__Cutibacterium",NA,"Ribose ABC transport system",NA,NA,"ATP-binding;Nucleotide-binding;Reference proteome"
"UniRef90_W4U5A2",3.44688631411224,2.88107777006976,1.4551176364813,1.97996209917204,0.0477077876180084,NA,"Nude","g__Cutibacterium","Ferredoxin",NA,NA,"Ferredoxins are iron-sulfur proteins that transfer electrons in a wide variety of metabolic reactions","3Fe-4S;4Fe-4S;Electron transport;Iron;Iron-sulfur;Metal-binding;Reference proteome;Transport"
"UniRef90_W4U5A3",4.12721912485822,-2.52563707734036,1.42282458369608,-1.77508675790483,0.0758835631267315,NA,"Nude","g__Cutibacterium",NA,"Neopullulanase",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U5B0",2.12721912485822,-1.02354523001546,1.22303521340903,-0.836889419694201,0.402654728083691,NA,"Nude","g__Cutibacterium",NA,"Xanthine/uracil/thiamine/ascorbate permease family protein",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U5B5",3.25221912485822,-2.0533810727093,1.36062896710087,-1.5091410828071,0.131262732717416,NA,"Nude","g__Cutibacterium",NA,"Cysteine synthase",NA,NA,"Pyridoxal phosphate;Reference proteome"
"UniRef90_W4U5B8",1.25221912485822,1.51393774920816,1.20811770345722,1.25313762465014,0.210155625382112,NA,"Nude","g__Cutibacterium","Bac_luciferase domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U5B9",2.52074238086724,-1.51828240096503,1.13956945989741,-1.33232984420424,0.182751824357448,NA,"Nude","g__Cutibacterium",NA,"ABC-transporter",NA,NA,"Reference proteome"
"UniRef90_W4U5C1",1.45877547563439,-0.0789953235309803,1.0454502974417,-0.075561051275501,0.939768324417339,NA,"Nude","g__Cutibacterium",NA,"Glycogen synthase",NA,NA,"Glycosyltransferase;Reference proteome;Transferase"
"UniRef90_W4U5D0",1.76861000179864,-0.856193185604238,1.06682690932712,-0.802560544844395,0.422228780789273,NA,"Nude","g__Cutibacterium",NA,"Sugar transport protein",NA,NA,"Membrane;Reference proteome;Sugar transport;Transmembrane;Transmembrane helix;Transport"
"UniRef90_W4U5D1",2.71704045146927,1.06185421023513,1.17525434754185,0.903510131620527,0.366255213515335,NA,"Nude","g__Cutibacterium",NA,"tRNA dihydrouridine synthase B",NA,NA,"Reference proteome"
"UniRef90_W4U5D5",1.62402055625532,-0.57009305484774,1.04947493556179,-0.543217408563039,0.586980121865379,NA,"Nude","g__Cutibacterium",NA,"L-fucose isomerase",NA,NA,"Carbohydrate metabolism;Isomerase;Reference proteome"
"UniRef90_W4U5E2",16.0466171069254,0.249909806471387,1.69249583843746,0.147657560388513,NA,NA,"Nude","g__Cutibacterium",NA,"Molybdopterin biosynthesis protein",NA,NA,"Reference proteome"
"UniRef90_W4U5E3",4.83800278999134,-2.77880325169434,1.47522450453841,-1.88364770456672,0.0596126445330024,NA,"Nude","g__Cutibacterium",NA,"Xaa-Pro aminopeptidase",NA,NA,"Aminopeptidase;Hydrolase;Protease;Reference proteome"
"UniRef90_W4U5E5",1.25221912485822,1.51393774920816,1.20811770345722,1.25313762465014,0.210155625382112,NA,"Nude","g__Cutibacterium","Cytochrome c oxidase subunit 1",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U5E6",3.87721912485822,-2.40607963400347,1.40795386187989,-1.70891937523499,0.0874658850087262,NA,"Nude","g__Cutibacterium","Rod shape-determining protein MreD",NA,NA,NA,"Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix"
"UniRef90_W4U5E7",9.62721912485822,-3.97975720753571,1.61884025700207,-2.45840019750054,NA,NA,"Nude","g__Cutibacterium","Short chain dehydrogenase",NA,NA,NA,"Reference proteome"
"UniRef90_W4U5F1",1.56205365102247,-0.414689834616616,1.04475438895451,-0.396925668847008,0.69142227479397,NA,"Nude","g__Cutibacterium",NA,"Aspartate aminotransferase",NA,NA,"Aminotransferase;Reference proteome;Transferase"
"UniRef90_W4U5G1",1.39680857040154,0.199960814556423,1.05680226053028,0.189213083681413,0.84992581359191,NA,"Nude","g__Cutibacterium",NA,"Proline dehydrogenase",NA,NA,"Reference proteome"
"UniRef90_W4U5G5",7.33698765325647,3.92237472788433,1.6780884194187,2.33740646946545,NA,NA,"Nude","g__Cutibacterium",NA,"Methionine aminopeptidase",NA,"Removes the N-terminal methionine from nascent proteins. The N-terminal methionine is often cleaved when the second residue in the primary sequence is small and uncharged (Met-Ala-, Cys, Gly, Pro, Ser, Thr, or Val). Requires deformylation of the N(alpha)-formylated initiator methionine before it can be hydrolyzed","Aminopeptidase;Hydrolase;Protease;Reference proteome"
"UniRef90_W4U5H5",1.78926563687625,-0.890931409522399,1.06971056844789,-0.83287146617155,0.404917223714827,NA,"Nude","g__Cutibacterium","thiazole synthase",NA,"Cofactor biosynthesis; thiamine diphosphate biosynthesis","Catalyzes the rearrangement of 1-deoxy-D-xylulose 5-phosphate (DXP) to produce the thiazole phosphate moiety of thiamine. Sulfur is provided by the thiocarboxylate moiety of the carrier protein ThiS. In vitro, sulfur can be provided by H(2)S","Reference proteome;Thiamine biosynthesis"
"UniRef90_W4U5H6",2.93220225100731,1.06070627634093,1.19903133375909,0.884635994470222,0.376352986757145,NA,"Nude","g__Cutibacterium","Aminotransferase",NA,NA,NA,"Aminotransferase;Reference proteome;Transferase"
"UniRef90_W4U5H7",3.50221912485822,-2.20528040749874,1.38168946083138,-1.59607529044319,0.110471984687323,NA,"Nude","g__Cutibacterium",NA,"Glutamate-ammonia-ligase adenylyltransferase",NA,NA,"Ligase;Nucleotidyltransferase;Reference proteome;Transferase"
"UniRef90_W4U5I7",4.56163982381073,0.627341885955973,1.32862354531453,0.472174295095351,0.636802385710516,NA,"Nude","g__Cutibacterium",NA,"RDD domain containing protein",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U5I8",2.62721912485822,-1.57901803433742,1.29333886882885,-1.22088500732006,0.222129561827529,NA,"Nude","g__Cutibacterium",NA,"4-diphosphocytidyl-2-C-methyl-D-erythritol kinase",NA,NA,"Kinase;Reference proteome;Transferase"
"UniRef90_W4U5J0",1.78926563687625,-0.890931409522399,1.06971056844789,-0.83287146617155,0.404917223714827,NA,"Nude","g__Cutibacterium",NA,"Chaperone protein DnaJ",NA,NA,"Metal-binding;Reference proteome;Zinc;Zinc-finger"
"UniRef90_W4U5J2",4.50221912485822,-2.68797487657473,1.44283520908611,-1.8629812050936,0.0624649105854069,NA,"Nude","g__Cutibacterium",NA,"Inositol monophosphatase family protein",NA,NA,"Reference proteome"
"UniRef90_W4U5J3",2.7304973002463,-1.67399264989862,1.2169012621249,-1.37561912539689,0.168939582331741,NA,"Nude","g__Cutibacterium",NA,"Glucose-1-phosphate adenylyltransferase","Glycan biosynthesis; glycogen biosynthesis",NA,"ATP-binding;Carbohydrate metabolism;Glycogen biosynthesis;Glycogen metabolism;Nucleotide-binding;Nucleotidyltransferase;Reference proteome;Transferase"
"UniRef90_W4U5J4",3.37721912485822,-2.13139901939716,1.37153682023539,-1.55402245710862,0.120179059970026,NA,"Nude","g__Cutibacterium",NA,"Arabinose operon protein AraL",NA,NA,"Reference proteome"
"UniRef90_W4U5J7",1.58270928610009,-0.469414682524769,1.04604587639584,-0.448751525260194,0.653610910877813,NA,"Nude","g__Cutibacterium",NA,"Hypothetical radical SAM family enzyme",NA,NA,"Reference proteome"
"UniRef90_W4U5K0",1.64467619133294,-0.616629465958656,1.05152719391711,-0.586413237361566,0.557597850857255,NA,"Nude","g__Cutibacterium","DUF418 domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U5K1",3.66639801594485,-2.30604673779615,1.25530993948577,-1.83703375975881,0.0662049117365093,NA,"Nude","g__Cutibacterium","Rhomboid domain-containing protein",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U5K2",4.77074238086724,-2.79695652068553,1.32731156238352,-2.10723435247026,0.0350972705843385,NA,"Nude","g__Cutibacterium",NA,"Membrane protein",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U5K8",3.99940579993564,0.74133912685767,1.28727426149643,0.57589835284664,0.5646838890307,NA,"Nude","g__Cutibacterium",NA,"Glycerol-1-phosphate dehydrogenase",NA,NA,"Cytoplasm;Lipid biosynthesis;Lipid metabolism;Metal-binding;NAD;NADP;Oxidoreductase;Phospholipid biosynthesis;Phospholipid metabolism;Reference proteome"
"UniRef90_W4U5L1",2.8554973002463,-1.7752600383962,1.23174036308772,-1.4412615609559,0.149510802428702,NA,"Nude","g__Cutibacterium",NA,"Sialic acid transporter",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U5L4",7.00221912485822,-3.45967129974978,1.54656528851419,-2.23700307089754,NA,NA,"Nude","g__Cutibacterium",NA,"Toxin-antitoxin system",NA,NA,"Reference proteome"
"UniRef90_W4U5L6",12.6272191248582,-4.40805280024568,1.67578105151504,-2.63044673781247,NA,NA,"Nude","g__Cutibacterium","WD40/YVTN repeat-like-containing domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U5L8",11.6832508878267,4.57077132586771,1.80460689804519,2.53283489651896,NA,NA,"Nude","g__Cutibacterium",NA,"S-ribosylhomocysteine lyase",NA,NA,"Lyase;Reference proteome"
"UniRef90_W4U5M0",1.99582198765242,-1.18518457369375,1.10110579783074,-1.07635848982781,0.281766959448207,NA,"Nude","g__Cutibacterium","MFS transporter",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U5M1",3.9133385220713,1.79238011018845,1.32321302517159,1.35456655586959,0.175555694961422,NA,"Nude","g__Cutibacterium",NA,"Iron(III) dicitrate transport system permease protein FecD",NA,NA,"Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U5M2",1.7272987316434,-0.782782165923016,1.06128984576687,-0.737576232398034,0.460772002816258,NA,"Nude","g__Cutibacterium",NA,"Lead, cadmium, zinc and mercury transporting ATPase",NA,NA,"Membrane;Metal-binding;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U5M5",1.45877547563439,-0.0789953235309803,1.0454502974417,-0.075561051275501,0.939768324417339,NA,"Nude","g__Cutibacterium",NA,"Carbon starvation protein A",NA,NA,"Cell membrane;Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix;Transport"
"UniRef90_W4U5M6",1.25221912485822,1.51393774920816,1.20811770345722,1.25313762465014,0.210155625382112,NA,"Nude","g__Cutibacterium","Class I SAM-dependent methyltransferase",NA,NA,NA,"Reference proteome"
"UniRef90_W4U5M7",1.25221912485822,1.51393774920816,1.20811770345722,1.25313762465014,0.210155625382112,NA,"Nude","g__Cutibacterium",NA,"Dihydrolipoamide acyltransferase",NA,NA,"Acyltransferase;Reference proteome;Transferase"
"UniRef90_W4U5N2",4.12721912485822,-2.52563707734036,1.42282458369608,-1.77508675790483,0.0758835631267315,NA,"Nude","g__Cutibacterium",NA,"Glycerol uptake facilitator protein",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport"
"UniRef90_W4U5N3",3.68612653621752,2.98135175347831,1.47542898466579,2.02066774101882,0.0433141713565322,NA,"Nude","g__Cutibacterium",NA,"5-keto-2-deoxy-D-gluconate-6 phosphate aldolase",NA,NA,"Reference proteome"
"UniRef90_W4U5N4",39.2622720631389,-0.930942553856048,2.18294030255423,-0.426462671822388,NA,NA,"Nude","g__Cutibacterium","MFS transporter",NA,NA,NA,"Reference proteome"
"UniRef90_W4U5P1",1.25221912485822,1.51393774920816,1.20811770345722,1.25313762465014,0.210155625382112,NA,"Nude","g__Cutibacterium","DUF4232 domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U5P7",1.58270928610009,-0.469414682524769,1.04604587639584,-0.448751525260194,0.653610910877813,NA,"Nude","g__Cutibacterium","SUFU domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U5Q6",1.68598746148817,-0.703326832010698,1.05614432395337,-0.665938182935074,0.505450613439454,NA,"Nude","g__Cutibacterium","Transposase",NA,NA,NA,"Reference proteome"
"UniRef90_W4U5Q8",2.20237833842859,-1.41613300905511,1.13406078535487,-1.2487276055595,0.211764720399069,NA,"Nude","g__Cutibacterium",NA,"Uncharacterized protein",NA,NA,"Reference proteome"
"UniRef90_W4U5R0",4.79033182641055,-2.80769139213525,1.30558420364455,-2.15052494071048,0.0315137153532247,NA,"Nude","g__Cutibacterium","DUF559 domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U5R2",3.1022987316434,-1.99134198639691,1.17864312993442,-1.68952071735887,0.0911196850686441,NA,"Nude","g__Cutibacterium","Nudix hydrolase domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U5R6",3.71883235761088,1.78088556003791,1.31043005383139,1.35900848338377,0.174143900505527,NA,"Nude","g__Cutibacterium","DUF2029 domain-containing protein",NA,NA,NA,"Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U5S0",3.87721912485822,-2.40607963400347,1.40795386187989,-1.70891937523499,0.0874658850087262,NA,"Nude","g__Cutibacterium",NA,"Chromosomal replication initiator protein DnaA",NA,NA,"DNA replication;Reference proteome"
"UniRef90_W4U5S7",1.45877547563439,-0.0789953235309803,1.0454502974417,-0.075561051275501,0.939768324417339,NA,"Nude","g__Cutibacterium",NA,"Sialic acid transporter",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U5T2",4.03382759498314,3.1034398392581,1.50248104730845,2.06554341887881,0.0388716117379419,NA,"Nude","g__Cutibacterium","orotidine-5'-phosphate decarboxylase",NA,"Pyrimidine metabolism; UMP biosynthesis via de novo pathway; UMP from orotate: step 2/2","Catalyzes the decarboxylation of orotidine 5'-monophosphate (OMP) to uridine 5'-monophosphate (UMP)","Lyase;Reference proteome"
"UniRef90_W4U5T3",17.8772191248582,-4.94344023915322,1.74556507929557,-2.83199996252685,NA,NA,"Nude","g__Cutibacterium",NA,"Lead, cadmium, zinc and mercury transporting ATPase",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U5T7",2.81687388930348,2.62978349175804,1.38292475484649,1.90160996290067,0.0572221644811981,NA,"Nude","g__Cutibacterium","carbamoyl-phosphate synthase (glutamine-hydrolyzing)",NA,NA,NA,"ATP-binding;Nucleotide-binding;Pyrimidine biosynthesis;Reference proteome"
"UniRef90_W4U5U4",2.83164309656579,-1.80414324612353,1.15183766836136,-1.56631728209597,0.117274357078707,NA,"Nude","g__Cutibacterium",NA,"Dihydrolipoamide acyltransferase",NA,NA,"Acyltransferase;Reference proteome;Transferase"
"UniRef90_W4U5U7",1.64467619133294,-0.616629465958656,1.05152719391711,-0.586413237361566,0.557597850857255,NA,"Nude","g__Cutibacterium",NA,"Oxidoreductase",NA,NA,"Reference proteome"
"UniRef90_W4U5U9",2.50221912485822,-1.46043017118603,1.27710962013143,-1.14354331700652,0.252813080594278,NA,"Nude","g__Cutibacterium","2-phospho-L-lactate guanylyltransferase",NA,NA,NA,"Reference proteome"
"UniRef90_W4U5V6",3.00221912485822,-1.88278528088482,1.33632524147594,-1.40892742458813,0.158856629308219,NA,"Nude","g__Cutibacterium","MFS domain-containing protein",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U5V9",1.58270928610009,-0.469414682524769,1.04604587639584,-0.448751525260194,0.653610910877813,NA,"Nude","g__Cutibacterium",NA,"Glucuronide transporter UidB",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U5W2",12.2564607490375,0.542190341928708,1.65785155212753,0.327043963153946,NA,NA,"Nude","g__Cutibacterium",NA,"ATP-binding protein",NA,NA,"ATP-binding;Nucleotide-binding;Reference proteome"
"UniRef90_W4U5W4",1.25221912485822,1.51393774920816,1.20811770345722,1.25313762465014,0.210155625382112,NA,"Nude","g__Cutibacterium","Pyridoxal phosphate homeostasis protein",NA,NA,"Pyridoxal 5'-phosphate (PLP)-binding protein, which is involved in PLP homeostasis","Pyridoxal phosphate;Reference proteome"
"UniRef90_W4U5X1",4.49795436672102,-2.69677531733345,1.2797807446827,-2.10721666858807,0.035098802719948,NA,"Nude","g__Cutibacterium","Urate_ox_N domain-containing protein",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U5X3",1.93385508241957,-1.10533699195994,1.0913657015789,-1.01280165792348,0.311154908651097,NA,"Nude","g__Cutibacterium",NA,"Molybdopterin-guanine dinucleotide biosynthesis protein",NA,NA,"Reference proteome"
"UniRef90_W4U5X8",2.05778889288527,-1.25962333645167,1.1109294762097,-1.1338463542702,0.256859003004551,NA,"Nude","g__Cutibacterium",NA,"tRNA-i(6)A37 methylthiotransferase",NA,NA,"Reference proteome;Transferase"
"UniRef90_W4U5X9",1.56205365102247,-0.414689834616616,1.04475438895451,-0.396925668847008,0.69142227479397,NA,"Nude","g__Cutibacterium",NA,"Dethiobiotin synthetase","Cofactor biosynthesis; biotin biosynthesis",NA,"ATP-binding;Biotin biosynthesis;Nucleotide-binding;Reference proteome"
"UniRef90_W4U5Y1",1.25221912485822,1.51393774920816,1.20811770345722,1.25313762465014,0.210155625382112,NA,"Nude","g__Cutibacterium",NA,"Uncharacterized protein",NA,NA,"Reference proteome"
"UniRef90_W4U5Y3",2.50221912485822,-1.46043017118603,1.27710962013143,-1.14354331700652,0.252813080594278,NA,"Nude","g__Cutibacterium",NA,"Aldose 1-epimerase",NA,NA,"Reference proteome"
"UniRef90_W4U5Y7",1.43811984055677,0.00535237174116818,1.04788401156434,0.00510779025359673,0.995924590737756,NA,"Nude","g__Cutibacterium","Protein RecA",NA,NA,"Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage","ATP-binding;Cytoplasm;DNA damage;DNA recombination;DNA repair;DNA-binding;Nucleotide-binding;Reference proteome;SOS response"
"UniRef90_W4U5Y8",1.25221912485822,1.51393774920816,1.20811770345722,1.25313762465014,0.210155625382112,NA,"Nude","g__Cutibacterium",NA,"Uncharacterized protein",NA,NA,"Reference proteome"
"UniRef90_W4U5Y9",1.25221912485822,1.51393774920816,1.20811770345722,1.25313762465014,0.210155625382112,NA,"Nude","g__Cutibacterium",NA,"Phosphoribosylaminoimidazole carboxylase ATPase subunit",NA,NA,"Reference proteome"
"UniRef90_W4U5Z0",3.06098746148817,-1.95977347822508,1.17883544728709,-1.66246568402333,0.0964194383786732,NA,"Nude","g__Cutibacterium","Ribosomal RNA small subunit methyltransferase I",NA,NA,"Catalyzes the 2'-O-methylation of the ribose of cytidine 1402 (C1402) in 16S rRNA","Cytoplasm;Methyltransferase;Reference proteome;rRNA processing;S-adenosyl-L-methionine;Transferase"
"UniRef90_W4U5Z1",4.38152865374875,3.21626563574645,1.52640017901322,2.10709201948973,0.0351096039660923,NA,"Nude","g__Cutibacterium",NA,"C-terminal domain of CinA type S",NA,NA,"Reference proteome"
"UniRef90_W4U5Z7",1.25221912485822,1.51393774920816,1.20811770345722,1.25313762465014,0.210155625382112,NA,"Nude","g__Cutibacterium",NA,"DNA primase",NA,NA,"Reference proteome"
"UniRef90_W4U5Z8",1.25221912485822,1.51393774920816,1.20811770345722,1.25313762465014,0.210155625382112,NA,"Nude","g__Cutibacterium",NA,"Ribulokinase",NA,NA,"Kinase;Reference proteome;Transferase"
"UniRef90_W4U601",1.76861000179864,-0.856193185604238,1.06682690932712,-0.802560544844395,0.422228780789273,NA,"Nude","g__Cutibacterium",NA,"YbbM seven transmembrane helix protein",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
